"Restaurant_Name","Rating","Category","Address"
"Chez Rima (Rue Galt)","4.7","Lebanese","2128 Rue Galt O, Sherbrooke, QC J1K"
"Restaurant Oli Shish-Taouk","4.6","Mediterranean","2670 Rue Galt O, Sherbrooke, Qc J1K"
"Thai Express (Saint Fleurimont)","4.5","Thai","2015 12e Av N, Sherbrooke, QC J1E 4J5"
"El Pastaman - Sherbrooke","4.5","Pasta","147 Rue Alexandre, Sherbrooke, NAMER J1H 4S5"
"Super Pita","4.7","Salads","651 Rue King Est, Sherbrooke, QC J1G 1C1"
"Pasha Shish Taouk","4.9","Mediterranean","1177 12e Avenue Nord, Sherbrooke, NAMER J1E 2X4"
"Quesada Burritos and Tacos (Sherbrooke)","4.3","Mexican","3550 Rue Galt Ouest, Suite 600, Sherbrooke, QC J1K"
"Mystea","New","Coffee & tea","373 Rue King Est, Sherbrooke, NAMER J1G 1A8"
"Quesada Burritos and Tacos (Chemin de Saint-Élie)","4.7","Tex Mex","5983 Chemin De Saint-Élie, #700D, Sherbrooke, Québec J1R 0L6"
"Café restaurant L","New","BBQ","196 Rue Wellington Nord  , Sherbrooke, QC J1H"
"Cinéma Galaxy Sherbrooke","4.9","American","4204 Rue Bertrand-Fabi, Sherbrooke, Québec J1N 3Y2"
"Allo Mon Coco - Sherbrooke","4.3","Coffee & tea","3050 Boulevard De Portland Sherbrooke, Qc J1l 1r8 Canada,"
"Mr. Puffs (Sherbrooke Est)","4.6","Desserts","763 Rue King Est Sherbrooke, Qc J1g 1c6 Canada,"
"Freshii (Sherbrooke)","4.6","Bowls","3200 Rue King Ouest, Sherbrooke, Qc J1l 1c9, Canada, A120, J1J"
"Poulet Rouge (Blvd Bourque)","4.8","Halal","4796 Boulevard Bourque Sherbrooke, Qc J1n 2a7 Canada,"
"Au Sanglier Doré","New","Comfort food","1410 Rue King Ouest, Sherbrooke, QC J1J 2C2"
"Burger King #2374 (2840 Arthur Street East)","4.4","American","2840 Arthur St E, Thunder Bay, On P7E"
"Pizza Pizza (425 Edward St N)","4.5","Chicken Strips","425 Edward St N, Thunder Bay, On P7C"
"Chicken Chicken (425 Edward St. N)","4.0","Wings","425 Edward St N, Thunder Bay, On P7C"
"McDonald's (Arthur St)","4.6","Burgers","201 Arthur St., Thunder Bay, ON P7E 5P7"
"Boston Pizza (Thunder Bay)","4.1","Italian","217 W. Arthur Street, Thunder Bay, ON P7E"
"Pizza Hut (707 Memorial Ave.)","4.4","Pizza","707 Memorial Ave., Thunder Bay, ON P7B"
"Goodlife Foods Co.","4.7","Indian","701 Memorial Ave , Unit 4, Thunder Bay, ON P7B"
"Starbucks (DT Thunder Bay Centre)","4.4","Bakery","949 Fort William Road, D8, Thunder Bay, ON P7C"
"Papa Johns(160 Waterloo St N)","4.3","American","160 Waterloo Street North, Thunder Bay, NAMER P7C 6A8"
"Popeyes (959 Fort William Rd)","4.4","American","959 Fort William Road, Thunder Bay, NAMER P7B 3A6"
"M&M Food Market (Thunder Bay-Edward)","New","Grocery","509 North Edward St., Thunder Bay, NAMER P7C4R1"
"KFC (2013 Arthur Street East)","4.4","American","2013 Arthur Street East, Thunder Bay, ON P7C"
"Robin's (300 May Street S)","New","American","300 May Street South, Thunder Bay, ON P7E 1B6"
"Wendy's (950 Memorial Avenue)","4.2","Fast food","950 Memorial Avenue, Thunder Bay, ON P7B 4A2"
"Monsoon Indian Cuisine","4.3","Indian","588 Arthur St W, Thunder Bay, ON P7E"
"Osmows (595 Arthur St W.)","4.7","salad","595 Arthur Street West Thunder Bay, On P7e 5r5 Canada,"
"Curry Up Now","4.1","Healthy","701 Memorial Ave , Unit 4, Thunder Bay, ON P7B"
"Taco Time (679 Memorial Avenue)","4.4","Burritos","679 Memorial Avenue, Thunder Bay, ON P7B"
"Pho Umami","4.7","Vietnamese","845 May Street North, Unit #C, Thunder Bay, ON P7C"
"Kelseys (805 Memorial Ave)","4.5","Wings","805 Memorial Ave, Thunder Bay, ON P7B 3Z7"
"A&W (526 Memorial Ave)","4.4","Fast food","526 Memorial Ave, Thunder Bay, ON P7B 3Y8"
"Dollarama (Centennial Square)","New","Toys","800 Victoria Ave E, Thunder Bay, ON P7C 0A2"
"Salween Restaurant","4.8","Thai","505 Simpson St, Thunder Bay, ON P7C 3J5"
"Little Caesars (Arthur St W)","4.7","Pizza","588 Arthur St. W., Thunder Bay, ON P7E 5R7"
"Macao Imperial Tea (Thunder Bay)","New","Asian","588 Arthur St W, Thunder Bay, ON P7E 5R7"
"The Bannock Lady","New","Fried Foods","1000 Fort William Road, D1, Thunder Bay, ON P7B 6B9"
"Tokyo House","4.4","Sushi","231 Arthur Street West, Thunder Bay, ON P7E"
"Guac Mexi Grill (Thunder Bay)","4.9","Mexican","570 Harbour Expressway, Thunder Bay, NAMER P7B 6P4"
"LCBO (969 Fort William Road)","4.8","Alcohol","969 Fort William Road, Thunder Bay, NAMER P7B3A6"
"Golden Wok","4.6","Asian","106 May St S, Thunder Bay, P7C"
"Wacky's Wings (Thunder Bay)","4.5","American","540 High St. S., Thunder Bay, Ontario P7B"
"Subway (425 Edward St N)","4.0","American","425 Edward St N, Thunder Bay, Ontario P7C"
"Canadian Tire Gas+ (943 Fort William Rd)","New","Snacks","943 Fort William Rd., Thunder Bay, ON P7B 3A6"
"Woking Bird","New","Chinese","425 Edward St N Thunder Bay, Ontario P7c 4p7,"
"Montana's (Thunder Bay)","4.3","BBQ","615 Sibley Dr, Thunder Bay, ON P7B"
"Bliss","New","Vegan","567 Memorial Avenue, 2, Thunder Bay, ON P7B 3Z1"
"Metro (Thunder Bay)","4.3","Grocery","505 Arthur St. W, Thunder Bay, NAMER P7E5R5"
"Edo Japan -  Brentwood Village","4.7","Asian","595 Arthur Street West, Thunder Bay, ON P7E 5R5"
"PetSmart (Thunder Bay)","New","Pet supplies","787 Memorial Ave. Thunder Bay, On P7b 3z7 Ca,"
"Freshii (Thunder Bay)","4.8","Bowls","588 Arthur St W, Thunder Bay, ON P7E"
"Arby's (854 Red River Road)","4.7","Sandwich","854 Red River Road Thunder Bay, On P7b 1k2 Canada,"
"BarBurrito (Thunder Bay)","4.7","Mexican","Unit 301-595 Arthur St W, Thunderbay, ON P7E"
"Kavuru's Indian Bistro","4.0","Indian","250 Red River Rd, Thunder Bay, ON P7A"
"BeefCakes Burger Factory","4.8","Burgers","481 Hodder Ave, Thunder Bay, ON P7A"
"Manchu Wok (1000 Fort William Road)","4.5","Chinese","1000 Fort William Road, Thunder Bay, ON P7B 6B9"
"Pita Pit (500 Arthur St. West, Unit A)","4.2","Breakfast and brunch","500 Arthur St. West, Unit A, Thunder Bay, ON P7E 5R4"
"FROST N'ROLLS","4.5","Desserts","100 Arthur St W Thunder Bay, On P7e 5p6 Canada,"
"Menchie's (Thunder Bay)","4.3","Ice Cream & Frozen Yogurt","425 Edward St N, Thunder Bay, ON P7C 4P7"
"Colio Wine Boutique - Thunder Bay","New","Alcohol","115 Arthur St W, Thunder Bay, ON P7E 5P7"
"The Brew Pub","New","American","23 Cumberland Street S, Thunder Bay, ON P7B2T3"
"Milktease Bubble Tea","New","Desserts","307 Euclid Avenue, Thunder Bay, NAMER P7E 6G6"
"Rocky Mtn Chocolate (Thunder Bay)","New","Specialty Foods","1000 Fort William Road, D019, Thunder Bay, ON P7B"
"The Body Shop (Fort William Road)","New","Personal care","Fort William Road, Thunder Bay, NAMER P7B 6B9"
"Island Spice Jerk House","4.8","Caribbean","71 Algoma Street South, S2, Thunder Bay, ON P7B"
"Famous Tandoor","4.1","Indian","188 Algoma St S, Thunder Bay, NAMER P7B 3B9"
"Shell (888 Red River Rd)","4.6","Everyday Essentials","888 Red River Rd, Thunder Bay, Ontario P7A"
"Village Market Kitchen","4.1","Asian fusion","336 Wardrope Ave, Thunder Bay, NAMER P7G 2H2"
"Wasabi Japanese Restaurant","4.3","Japanese","538 Arthur Street West Thunder Bay, On P7e 5r5,"
"Vedic Foods","4.3","Indian","1600 Dease Street, Thunder Bay, ON P7C 5H4"
"Sushi Station","4.8","Sushi","280 Algoma St S, Thunder Bay, ON P7B 3C2"
"SilverCity Thunder Bay Cinemas","4.4","American","850 North May Street, Thunder Bay, ON P7C 6A5"
"Alley's Corner Variety","New","Other","700 Franklin St S, Thunder Bay, ON P7E"
"Royal Paan & Punjaabi (Thunder Bay)","New","Indian","1186 Memorial Avenue Unit 10 Thunder Bay, On P7b 5k5,"
"H.K. Jade Express","New","Dim Sum","254 Bay St Thunder Bay, Ontario P7b 1r3 Canada,"
"El Tres","4.6","Mexican","269 Red River Road, Thunder Bay, ON P7B"
"Red Lion Smokehouse","4.4","BBQ","16 Cumberland St S, Thunder Bay, ON P7B"
"Feta&olives","New","Mediterranean","1000 Fort William Rd, Thunder Bay, On P7B"
"Tim Hortons (390-398 Cumberland St North)","New","Bakery","390-398 Cumberland St North, Thunder Bay, ON P7A"
"Barbecupid","New","Comfort food","209 Red River Road, Thunder Bay, Ontario P7B"
"Galaxy Lanes Ltd","New","American","636 Arthur Street West, Thunder Bay, ON P7E 5R8"
"Swiss Chalet  (879 Fort William Rd)","New","American","879 Fort William Rd, Thunder Bay, ON P7C"
"The fastlane bar and grill","New","Bar / Pub Food","180 Macdougall St, Thunder Bay, ON P7A 2K3"
"Royal Aleppo Food","New","Middle Eastern","17 St Paul St, Thunder Bay, ON P7A 4S4"
"Tortillatwist","New","Mexican","1101 Victoria Avenue East, Thunder Bay, ON P7C"
"On Deck","New","Wings","54 Cumberland St North Thunder Bay, On P7A"
"Home Sweet Home Cafe","4.9","Burgers","516 Victoria Ave E, Thunder Bay, ON P7C 1A7"
"Zackss","New","Pasta","215 Cumming St Thunder Bay, On P7c 1n8 Canada,"
"Seler Restaurant","New","Pub","555 Dunlop Street, Thunder Bay, NAMER P7B 6S1"
"Subway (1072 Oliver Rd, 1)","New","American","1072 Oliver Rd, 1, Thunder Bay, ON P7B7A4"
"Wild Thyme","New","Coffee & tea","55 Cumberland Street South, Thunder Bay, ON P7B 2T6"
"Burger King #2374 (2840 Arthur Street East)","4.4","American","2840 Arthur St E, Thunder Bay, On P7E"
"Pizza Pizza (425 Edward St N)","4.5","Chicken Strips","425 Edward St N, Thunder Bay, On P7C"
"Chicken Chicken (425 Edward St. N)","4.0","Wings","425 Edward St N, Thunder Bay, On P7C"
"McDonald's (Arthur St)","4.6","Burgers","201 Arthur St., Thunder Bay, ON P7E 5P7"
"Boston Pizza (Thunder Bay)","4.1","Italian","217 W. Arthur Street, Thunder Bay, ON P7E"
"Pizza Hut (707 Memorial Ave.)","4.4","Pizza","707 Memorial Ave., Thunder Bay, ON P7B"
"Goodlife Foods Co.","4.7","Indian","701 Memorial Ave , Unit 4, Thunder Bay, ON P7B"
"Starbucks (DT Thunder Bay Centre)","4.4","Bakery","949 Fort William Road, D8, Thunder Bay, ON P7C"
"Papa Johns(160 Waterloo St N)","4.3","American","160 Waterloo Street North, Thunder Bay, NAMER P7C 6A8"
"Popeyes (959 Fort William Rd)","4.4","American","959 Fort William Road, Thunder Bay, NAMER P7B 3A6"
"M&M Food Market (Thunder Bay-Edward)","New","Grocery","509 North Edward St., Thunder Bay, NAMER P7C4R1"
"KFC (2013 Arthur Street East)","4.4","American","2013 Arthur Street East, Thunder Bay, ON P7C"
"Robin's (300 May Street S)","New","American","300 May Street South, Thunder Bay, ON P7E 1B6"
"Wendy's (950 Memorial Avenue)","4.2","Fast food","950 Memorial Avenue, Thunder Bay, ON P7B 4A2"
"Monsoon Indian Cuisine","4.3","Indian","588 Arthur St W, Thunder Bay, ON P7E"
"Osmows (595 Arthur St W.)","4.7","salad","595 Arthur Street West Thunder Bay, On P7e 5r5 Canada,"
"Curry Up Now","4.1","Healthy","701 Memorial Ave , Unit 4, Thunder Bay, ON P7B"
"Taco Time (679 Memorial Avenue)","4.4","Burritos","679 Memorial Avenue, Thunder Bay, ON P7B"
"Pho Umami","4.7","Vietnamese","845 May Street North, Unit #C, Thunder Bay, ON P7C"
"Kelseys (805 Memorial Ave)","4.5","Wings","805 Memorial Ave, Thunder Bay, ON P7B 3Z7"
"A&W (526 Memorial Ave)","4.4","Fast food","526 Memorial Ave, Thunder Bay, ON P7B 3Y8"
"Dollarama (Centennial Square)","New","Toys","800 Victoria Ave E, Thunder Bay, ON P7C 0A2"
"Salween Restaurant","4.8","Thai","505 Simpson St, Thunder Bay, ON P7C 3J5"
"Little Caesars (Arthur St W)","4.7","Pizza","588 Arthur St. W., Thunder Bay, ON P7E 5R7"
"Macao Imperial Tea (Thunder Bay)","New","Asian","588 Arthur St W, Thunder Bay, ON P7E 5R7"
"The Bannock Lady","New","Fried Foods","1000 Fort William Road, D1, Thunder Bay, ON P7B 6B9"
"Tokyo House","4.4","Sushi","231 Arthur Street West, Thunder Bay, ON P7E"
"Guac Mexi Grill (Thunder Bay)","4.9","Mexican","570 Harbour Expressway, Thunder Bay, NAMER P7B 6P4"
"LCBO (969 Fort William Road)","4.8","Alcohol","969 Fort William Road, Thunder Bay, NAMER P7B3A6"
"Golden Wok","4.6","Asian","106 May St S, Thunder Bay, P7C"
"Wacky's Wings (Thunder Bay)","4.5","American","540 High St. S., Thunder Bay, Ontario P7B"
"Subway (425 Edward St N)","4.0","American","425 Edward St N, Thunder Bay, Ontario P7C"
"Canadian Tire Gas+ (943 Fort William Rd)","New","Snacks","943 Fort William Rd., Thunder Bay, ON P7B 3A6"
"Woking Bird","New","Chinese","425 Edward St N Thunder Bay, Ontario P7c 4p7,"
"Montana's (Thunder Bay)","4.3","BBQ","615 Sibley Dr, Thunder Bay, ON P7B"
"Bliss","New","Vegan","567 Memorial Avenue, 2, Thunder Bay, ON P7B 3Z1"
"Metro (Thunder Bay)","4.3","Grocery","505 Arthur St. W, Thunder Bay, NAMER P7E5R5"
"Edo Japan -  Brentwood Village","4.7","Asian","595 Arthur Street West, Thunder Bay, ON P7E 5R5"
"PetSmart (Thunder Bay)","New","Pet supplies","787 Memorial Ave. Thunder Bay, On P7b 3z7 Ca,"
"Freshii (Thunder Bay)","4.8","Bowls","588 Arthur St W, Thunder Bay, ON P7E"
"Arby's (854 Red River Road)","4.7","Sandwich","854 Red River Road Thunder Bay, On P7b 1k2 Canada,"
"BarBurrito (Thunder Bay)","4.7","Mexican","Unit 301-595 Arthur St W, Thunderbay, ON P7E"
"Kavuru's Indian Bistro","4.0","Indian","250 Red River Rd, Thunder Bay, ON P7A"
"BeefCakes Burger Factory","4.8","Burgers","481 Hodder Ave, Thunder Bay, ON P7A"
"Manchu Wok (1000 Fort William Road)","4.5","Chinese","1000 Fort William Road, Thunder Bay, ON P7B 6B9"
"Pita Pit (500 Arthur St. West, Unit A)","4.2","Breakfast and brunch","500 Arthur St. West, Unit A, Thunder Bay, ON P7E 5R4"
"FROST N'ROLLS","4.5","Desserts","100 Arthur St W Thunder Bay, On P7e 5p6 Canada,"
"Menchie's (Thunder Bay)","4.3","Ice Cream & Frozen Yogurt","425 Edward St N, Thunder Bay, ON P7C 4P7"
"Colio Wine Boutique - Thunder Bay","New","Alcohol","115 Arthur St W, Thunder Bay, ON P7E 5P7"
"The Brew Pub","New","American","23 Cumberland Street S, Thunder Bay, ON P7B2T3"
"Milktease Bubble Tea","New","Desserts","307 Euclid Avenue, Thunder Bay, NAMER P7E 6G6"
"Rocky Mtn Chocolate (Thunder Bay)","New","Specialty Foods","1000 Fort William Road, D019, Thunder Bay, ON P7B"
"The Body Shop (Fort William Road)","New","Personal care","Fort William Road, Thunder Bay, NAMER P7B 6B9"
"Island Spice Jerk House","4.8","Caribbean","71 Algoma Street South, S2, Thunder Bay, ON P7B"
"Famous Tandoor","4.1","Indian","188 Algoma St S, Thunder Bay, NAMER P7B 3B9"
"Shell (888 Red River Rd)","4.6","Everyday Essentials","888 Red River Rd, Thunder Bay, Ontario P7A"
"Village Market Kitchen","4.1","Asian fusion","336 Wardrope Ave, Thunder Bay, NAMER P7G 2H2"
"Wasabi Japanese Restaurant","4.3","Japanese","538 Arthur Street West Thunder Bay, On P7e 5r5,"
"Vedic Foods","4.3","Indian","1600 Dease Street, Thunder Bay, ON P7C 5H4"
"Sushi Station","4.8","Sushi","280 Algoma St S, Thunder Bay, ON P7B 3C2"
"SilverCity Thunder Bay Cinemas","4.4","American","850 North May Street, Thunder Bay, ON P7C 6A5"
"Alley's Corner Variety","New","Other","700 Franklin St S, Thunder Bay, ON P7E"
"Royal Paan & Punjaabi (Thunder Bay)","New","Indian","1186 Memorial Avenue Unit 10 Thunder Bay, On P7b 5k5,"
"H.K. Jade Express","New","Dim Sum","254 Bay St Thunder Bay, Ontario P7b 1r3 Canada,"
"El Tres","4.6","Mexican","269 Red River Road, Thunder Bay, ON P7B"
"Red Lion Smokehouse","4.4","BBQ","16 Cumberland St S, Thunder Bay, ON P7B"
"Feta&olives","New","Mediterranean","1000 Fort William Rd, Thunder Bay, On P7B"
"Tim Hortons (390-398 Cumberland St North)","New","Bakery","390-398 Cumberland St North, Thunder Bay, ON P7A"
"Barbecupid","New","Comfort food","209 Red River Road, Thunder Bay, Ontario P7B"
"Galaxy Lanes Ltd","New","American","636 Arthur Street West, Thunder Bay, ON P7E 5R8"
"Swiss Chalet  (879 Fort William Rd)","New","American","879 Fort William Rd, Thunder Bay, ON P7C"
"The fastlane bar and grill","New","Bar / Pub Food","180 Macdougall St, Thunder Bay, ON P7A 2K3"
"Royal Aleppo Food","New","Middle Eastern","17 St Paul St, Thunder Bay, ON P7A 4S4"
"Tortillatwist","New","Mexican","1101 Victoria Avenue East, Thunder Bay, ON P7C"
"On Deck","New","Wings","54 Cumberland St North Thunder Bay, On P7A"
"Home Sweet Home Cafe","4.9","Burgers","516 Victoria Ave E, Thunder Bay, ON P7C 1A7"
"Zackss","New","Pasta","215 Cumming St Thunder Bay, On P7c 1n8 Canada,"
"Seler Restaurant","New","Pub","555 Dunlop Street, Thunder Bay, NAMER P7B 6S1"
"Subway (1072 Oliver Rd, 1)","New","American","1072 Oliver Rd, 1, Thunder Bay, ON P7B7A4"
"Wild Thyme","New","Coffee & tea","55 Cumberland Street South, Thunder Bay, ON P7B 2T6"
"Casse-Croûte Courteau (Des Forges)","4.7","Comfort food","4845 Boulevard Des Forges, Trois-Rivières, NAMER G8Y 4Z3"
"Dairy Queen (2650 Royale St)","4.7","American","2650 Royale St, Trois-Rivieres, QC G9A"
"Manoir du spaghetti","4.6","Pasta","1147 Rue Hart, Trois-Rivières, QC G9A"
"Casse-Croûte le P'tit Ramezay","4.7","Pizza","2800 Rue De Ramezay Trois-Rivières, Qc G8Z"
"Boulangerie Ange (Trois-Rivières)","4.8","Breakfast and brunch","4225 Boulevard Des Forges, Trois-Rivières, NAMER G8Y"
"Ma Belle Province Chez Édem","4.9","Burgers","1402 Rue Aubuchon, Trois-Rivières, QC G8Y 5L3"
"Le Bob","4.7","Burgers","4855 Boulevard Des Forges, Trois-Rivières, Qc G8Y"
"La Belle Province","4.6","Burgers","5679 Boulevard Jean-Xxiii, Trois-Rivières, QC G8Z"
"Mikes (des Forges)","4.4","Italian","3726 Boul Des Forges, Trois-Rivières, QC G8Y"
"Capodimonte Pizza Artisanale","4.6","Burgers","7067 Boulevard Des Forges, Trois-Rivières, QC G8Y 1Y7"
"Bar resto Café Cognac","4.7","Bar / Pub Food","736 Boul Des Récollets, Trois-Rivières, QC G8Z 3W2"
"Restaurant La Belle Province","New","Burgers","2 Rue Des Ormeaux, Trois-Rivières, QC G8W"
"Boulangerie Le Panetier - Des Récollets","New","Breakfast and brunch","4565 Boulevard Des Récollets Trois-Rivières, Qc G9A"
"Galerie The North Boro","4.2","American","1320 Boulevard Des Récollets, Trois-Rivières, NAMER G8Y"
"Pizza Salvatoré (Rue Vachon) (4)","4.4","American","470 Rue Vachon, Trois-Rivières, QC G8T"
"The North Boro: Exotic Sodas & Munchies","New","Desserts","5190 Boulevard Des Forges, Trois-Rivières, Québec G8Y 1X3"
"A&W (3650 Boulevard des Forges)","4.5","Fast food","3650 Boulevard Des Forges, Trois-Rivières, QC G8Y 5H5"
"Harvey's (Trois Rivieres)","4.6","Burgers","3600 Boul Des Forges, Trois Rivieres, QC G8Y 5H5"
"Le Bureau de Poste (Trois-Rivières)","4.3","American","317 Rue Des Forges, Trois-Rivières, NAMER G9A 2G9"
"Les Aliments M&M (Trois-Rivières)","New","Grocery","3550 Boulevard Des Forges, Trois-Rivieres, NAMER G8Y5H5"
"Pain galaxie","3.8","Comfort food","5550 Boulevard Des Forges, Trois-Rivières, NAMER G8Y 1X7"
"Shawarmat","4.6","Halal","740 Boulevard Des Récollets, Trois-Rivières, NAMER G8Z 3W2"
"La Cage (Trois-Rivières)","4.5","Comfort food","4210 Boulevard Des Forges, Trois-Rivières, QC G8Y 1W3"
"McDonald's (4520 Boulevard des Récollets)","4.8","Fast Food","4520 Boulevard Des Récollets, Trois-Rivières, Qc G9A"
"Botan Pizza Enr","3.9","Pizza","30 Rue Des Forges, Trois-Rivières, Québec G9a 6e3"
"Walmart (4520 Boul Des Recollets)","New","Grocery","4520 Boul Des Recollets, Trois-Rivieres, Ca, G9a 4n2,"
"Metro (3425 Bd du Chanoine Moreau)","4.7","Grocery","3425 Bd Du Chanoine Moreau, Trois-Rivieres, NAMER G8Y 0G7"
"Super C (750 Boulevard du St Maurice #13)","4.6","Grocery","750 Boulevard Du St Maurice #13, Trois-Rivieres, NAMER G9A 3P6"
"La Chambre TR","New","Burgers","284 Rue Des Forges, Trois-Rivières, NAMER G9A2G9"
"Costco (3000 Boul. Des Récollets)","4.8","Grocery","3000 Boulevard Des Récollets, Trois-Rivieres, QC G9A 6J2"
"Rôtisserie Fusée (Trois-Rivières Ouest)","4.6","Comfort food","4954 Rue Bellefeuille, Trois-Rivières, QC G9A"
"Scores (Blvd des Forges)","4.6","BBQ","4225 Boulevard Des Forges, Trois-Rivières, QC G8Y"
"PFK (14 rue Fusey)","4.1","American","14 Rue Fusey, Cap Madeleine, QC G8T 2T1"
"Rôtisserie Ste-Cécile","4.5","Chicken","643 Rue Des Commissairescanada Trois-Rivières, Qc G9a 4g9 Canada,"
"Shaker (Trois-Rivières)","4.3","Bar food","4225 Boulevard Des Forges, H20, Trois-Rivières, G8Y"
"Subway (128, boul. Sainte-Madeleine)","4.3","American","128 Boul. Sainte-Madeleine, Cap-De-La-Madeleine, QC G8T"
"Pacini (Trois-Rivières)","4.8","Italian","3480 Boulevard Des Forges, Trois-Rivières, QC G8Y 5H5"
"ITACHO SUSHI À VOLONTÉ","4.7","Sushi","5325 Boulevard Des Forges, Trois-Rivières, QC G8Y"
"Benny&Co. (Trois-Rivières)","4.4","Wings","4405 Boulevard Gene-H-Kruger, Trois-Rivieres, QC G9A 4N3"
"Fromagerie Victoria (Trois-Rivières)","4.7","Comfort food","4575 Boulevard Des Récollets, Trois-Rivières, QC G9A"
"Restaurant Rico","New","Colombian","3070 Boulevard Des Forges, Trois-Rivières, QC G8Z 1V5"
"Angéline (Boulevard des Récollets)","4.6","Italian","1420 Boulevard Des Récollets, Trois-Rivières, Qc G8Z 4L5"
"Yuzu Sushi (Jean XXIII)","4.7","Sushi","5655 Boul. Jean Xxiii, Trois-Rivières, Qc G8Z"
"Restaurant Soleil d’Asie","4.3","Asian","4885 Boulevard Des Forges, Trois-Rivières, QC G8Y"
"Kuto Comptoir à Tartare (Trois-Rivières)","4.6","Healthy","1336 Boulevard Des Récollets, Trois-Rivières, QC G8Z 3X2"
"Thaizone (Barkoff)","4.6","Thai","315 Rue Barkoff, Trois-Rivieres, QC G8T"
"Restaurant Éphèse","4.1","Turkish","3097 Boulevard Des Forges , Trois-Rivières, QC G8Z"
"La Belle Province","New","Pizza","345 Boulevard Du St Maurice, Trois-Rivières, Qc G9A"
"Marché Al-Farah","New","Mediterranean","3131 Boulevard Des Forges, Trois-Rivières, QC G8Z 1V4"
"Chocolats Favoris (Trois-Rivières)","4.5","Desserts","3580 Boulevard Des Forges, Trois-Rivières, QC G8Y"
"Marché Express  41527 | 900 Boul. Thibeau","New","Everyday Essentials","900 Boul. Thibeau, Trois-Rivières (Cap De La Madeleine), NAMER G8T 7A6"
"Sushi Shop (District 55 - Trois-Rivières)","4.3","Japanese","2605 Rue Des Vitrines #101 Trois-Rivières, Qc G9b,"
"Pita Pit (Boulevard des Forges)","4.7","Healthy","3590 Boulevard Des Forges, Trois-Rivieres, QC G8Y"
"Le Pot Papilles et Cocktails","4.9","Bar food","326 Rue Des Forges, Trois-Rivières, QC G9A"
"Café Frida","4.9","Vegan friendly","15 Rue Des Forges, Trois-Rivières, QC G9A6A8"
"Thai Express (Cap-de-la-Madeleine)","4.5","Thai","505 Rue Vachon, Trois-Rivieres, QC G8T"
"Délices de Babi","4.7","African","1556 Rue Royale, Trois-Rivières, QC G9A 4K1"
"Restaurant Soleil d’Asie (Trois-Rivière)","New","Asian","210 Rue Des Forges, Trois-Rivières, QC G9A"
"Sushiman (Centre les Rivières)","New","Sushi","4125 Boulevard Des Forges, K72, Trois-Rivieres, QC G8Y 1W1"
"La Cantine","4.3","American","282 Rue Des Forges, Trois-Rivières, QC G9A 2G8"
"Votre Poutine","4.1","Comfort food","5550 Boulevard Des Forges Trois-Rivières, Qc G8y 1x7 Canada,"
"Frangine cantine par Poivre Noir","New","Fast food","1200 Rue Du Fleuve Par La Terrasse Turcotte Et Descendre Prom. Du Parc Portulaire Trois-Rivières, Qc G9a,"
"Quesada Burritos and Tacos (Trois Rivieres)","4.7","Burritos","5725 Boulevard Des Forges, Trois-Rivieres, QC G8Y 5L5"
"Les Moulins La Fayette","4.9","Sandwiches","6305 Rue Corbeil, Trois-Rivières, QC G8Z 4P9"
"Tiki-Ming (Centre commercial Les Rivières)","4.3","Asian","4125 Boul Des Forges # F6, Trois-Rivieres, QC G8Y"
"Le Poke Station (Trois-Rivières)","4.9","Bowls","5687 Boulevard Jean-Xxiii, Trois-Rivières, QC G8Z 4B4"
"Madame Woo","4.5","Asian fusion","295 Rue Des Forges, Trois-Rivières, QC G9A 2G9"
"Dépanneur Micro - Poutinerie","New","Comfort food","3940 Rue Louis Pinard, Trois-Rivières, NAMER G8Y 4L9"
"Mr. Puffs (Trois-Rivières)","4.6","Desserts","3490 Boulevard Des Forges, Trois-Rivières, Quebec G8Y 5H5"
"Poulet Rouge (Trois-Rivières)","4.8","Halal","4225 Boulevard Des Forges, Trois-Rivières, Quebec G8Y 1W2"
"Mezcal Taqueria","4.9","Mexican","85 Rue Des Forges, Trois-Rivieres, QC G9A 2G6"
"Hippo Tea","4.9","Asian","4260 Boulevard Des Forges, Trois-Rivières, QC G8Y"
"Rose-Vanille, gâteaux et cie","4.7","Desserts","450a Rue St-Laurent, Trois-Rivieres, QC G8T 6H3"
"Maître Glacier Trois-Rivières","New","Ice Cream & Frozen Yogurt","7625 Boulevard Jean-Xxiii, Trois-Rivieres, QC G9A 5C9"
"Mon petit bol santé","3.9","Juice & Smoothies","5550 Boulevard Des Forges, Trois-Rivières, NAMER G8Y 1X7"
"Alien Wings!","4.1","Wings","5550 Boulevard Des Forges, Trois-Rivières, NAMER G8Y 1X7"
"Planète Poutine Et Cie","4.7","American","4225 Boulevard Des Forges, Trois-Rivières, QC G8Y"
"Cheese Punk (Forges)","New","Comfort food","5550 Boulevard Des Forges Trois-Rivières, Qc G8y 1x7 Canada,"
"Linen Chest (4375 Boulevard des Forges local g20)","New","Retail","4375 Boulevard Des Forges Local G20, Trois-Rivières, NAMER G8Y 5N9"
"Valentine (Blvd du St Maurice)","3.9","Canadian","658 Boulevard Du St Maurice, Trois-Rivières, Québec G9A 3P6"
